itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories
21415|564|6|3|495|0|33|[2136, 3916]
28758|258|4|0|329|0|163|[2256, 3042]
9718|272|4|0|456|0|11|[1979, 1672, 2139, 1037]
18400|829|4|1|174|0|151|
22833|829|6|0|306|0|45|[1772, 3540, 1505, 3907, 4266]
11193|860|10|0|505|3|126|[3900, 3901, 3902, 3903, 3910, 3911]
15435|829|6|0|306|0|45|[1772, 3540, 3907, 4060]
10694|860|10|1|503|3|85|[3900, 3901, 3902, 3903, 3910, 3911, 3424, 2995]
28024|860|10|0|504|3|17|[3900, 3901, 3902, 3903, 3910, 3604, 2995, 1873]
5260|829|10|0|515|0|190|[450, 1703, 536, 3778]
21842|860|10|1|507|3|17|[3900, 3901, 3902, 3903, 3910, 3911, 1865]
26858|860|10|1|507|3|122|[3900, 3901, 3902, 3903, 3910, 3911]
5666|219|4|1|536|0|1|[3720]
30030|839|4|1|145|0|1|[975]
25549|860|10|1|503|3|186|[3900, 3901, 3902, 3903, 3910, 3911, 411]
31415|839|10|3|145|0|1|[975]
30690|829|10|0|9|0|156|[390, 2080, 536, 17]
1926|862|10|2|504|0|17|[1621]
29107|1004|4|3|536|3|144|[1235, 1992]
19527|642|4|1|453|0|108|
11369|1405|1|2|531|0|39|
26928|193|4|0|453|0|108|[3254, 2950, 2581, 278, 1482, 2167, 1734]
18055|193|4|1|453|0|108|[3254, 1734]
31625|193|4|0|453|0|108|[3254, 2992]
13992|564|6|1|496|0|33|[2136]
1553|1232|6|0|496|3|33|[2136]
17129|880|6|1|472|0|-1|
14218|1180|1|1|522|3|-1|[2790, 2417, 2454]
19865|82|6|2|509|0|137|[667]
14986|82|10|1|509|0|132|
24404|322|6|2|536|0|46|
29012|829|10|0|9|0|156|[390, 2080, 536, 17, 3915, 3914]
5951|797|6|2|491|0|21|[3578]
5076|829|10|0|9|0|156|[3066, 390, 2080, 423, 536, 17, 3915, 3914, 13, 2512, 1708, 777, 1907, 1763]
3030|797|6|1|491|0|21|[3578]
30554|600|4|1|486|3|66|[547]
23742|3|10|1|192|0|96|[922, 2731, 3903, 2226]
27529|77|4|2|487|0|66|
18664|1004|4|3|536|3|144|[1235, 1965]
294|322|6|1|536|0|46|[1984]
6447|322|6|1|536|0|46|
9808|322|4|1|536|0|144|[1984]
10996|938|4|2|491|3|66|
21598|505|4|0|19|3|151|[2129]
22219|369|6|0|506|3|137|[2790, 3755, 1889, 1731]
7392|322|6|1|536|0|46|
6195|632|4|0|26|3|21|[1629, 4059]
20973|880|6|1|472|0|-1|
14979|362|4|1|455|3|166|
6660|1368|4|0|466|0|-1|[63]
9689|20|10|1|505|0|126|[3639]
10439|745|4|0|334|-1|44|[3900, 3901, 3902, 2919]
3287|745|4|0|334|-1|44|[3900, 3901, 3902, 2919]
17563|745|4|0|334|-1|44|[3900, 3901, 3902, 2919]
598|745|4|1|334|0|44|[1711, 2919]
15512|322|6|1|536|0|46|
768|745|4|0|334|0|44|[1711, 2919]
9870|772|10|1|500|0|17|[3455, 3229, 879, 1855]
30168|772|10|1|500|0|17|[3455, 879, 1855]
1068|772|10|1|500|0|17|[3455, 879, 1855]
8060|772|10|1|503|0|1|[146, 1138]
17565|411|10|1|487|3|39|[2203, 2942]
3930|772|10|1|503|0|1|[146, 1138]
20660|411|10|1|487|3|39|[2942]
17279|1371|4|2|514|0|187|[2732, 1449, 1844]
25474|1442|6|1|517|2|13|
4477|1442|6|1|517|2|13|
32050|455|6|1|196|3|45|
7332|340|10|1|522|0|123|[2790]
4344|388|6|0|491|0|117|[274, 2136, 2115, 3915]
28077|340|10|2|522|0|17|[74, 2790]
19774|1039|10|1|536|3|1|
29696|564|6|2|495|0|33|[2136, 3870, 2642]
2518|1279|10|1|425|0|102|[1998, 1594, 2811]
13708|1371|10|0|358|3|130|[742, 3540, 1654, 2168]
21522|105|6|1|495|3|146|
4712|430|4|1|143|0|44|
12768|430|4|1|143|0|44|[2951]
18001|150|4|2|474|0|-1|
169|620|10|3|-1|-1|-1|[870, 1083, 1238, 1229, 1164, 1628, 3916]
27417|988|10|0|509|0|185|[667]
19695|362|4|1|453|0|166|[3900, 3901, 3902, 3903]
9863|533|4|1|466|0|-1|
7345|962|6|1|486|0|117|[276]
7127|672|10|1|536|0|39|[300]
28110|1039|4|1|536|3|1|
25573|1163|8|0|502|0|85|[3639, 1803, 1792, 2947, 3058, 3981]
17160|77|10|1|509|0|112|[667]
14458|139|4|0|485|3|66|[136]
2585|405|10|0|503|0|45|[1772, 3948]
5848|387|10|0|503|0|17|[2833, 74, 4048]
21419|587|4|1|491|0|144|
3876|880|4|1|468|0|-1|[614]
8341|77|10|0|491|0|156|[1608]
5029|1006|4|0|444|3|48|[415, 2942]
14153|1006|4|1|444|3|48|[415, 53, 2942]
31509|50|10|0|359|3|132|[3173, 1124, 803]
31194|622|4|1|491|3|66|
27571|950|4|1|486|0|66|[1980]
27996|950|4|1|486|0|66|[1980]
31366|369|6|0|506|3|137|[3755, 3688, 1889, 1731]
32639|950|4|1|486|0|66|[1980]
13115|597|10|1|506|0|9|[1731]
1189|18|4|3|322|0|144|[30, 3079, 692, 3268, 1060, 1638]
31417|1159|4|2|491|3|66|
13602|748|1|3|513|0|185|[3639, 308, 2345, 1694, 1472, 2422, 3595, 340]
20615|1366|10|1|537|0|3|
9005|748|1|1|513|0|178|[3604, 308, 2345, 3195, 3436, 1694, 2863, 1472, 1564, 3837, 2422, 1749, 3595, 340, 1628, 2496]
22218|1366|10|1|537|0|3|[2580, 751]
1055|167|4|1|466|0|-1|[3005, 1803, 592, 63]
17003|453|4|0|458|0|-1|[2927, 3783, 478]
19906|1390|4|1|491|0|66|[1920, 2569, 3923]
30868|453|4|0|458|0|-1|[2927, 478]
1416|453|4|0|458|0|-1|[2927, 3783, 478]
15220|271|6|1|525|0|117|[2079]
32025|271|6|2|525|0|117|[2079]
13292|745|10|0|503|0|132|[1350]
10450|748|10|1|503|0|101|[3502, 604]
3259|136|4|2|470|0|82|
7108|752|6|2|196|3|45|[74, 4053]
6264|1291|10|1|503|0|123|
14376|71|4|1|469|0|51|
23459|1291|4|1|458|0|-1|
28335|632|4|0|536|0|144|[1629, 3979]
9134|186|6|0|506|3|137|[3755, 702]
31732|72|10|0|523|3|84|[1365, 3072, 1349]
2613|414|6|1|519|0|122|[394, 2870]
30416|1288|10|0|421|3|25|[3224, 2690, 2700]
22117|1288|10|0|421|3|3|[3224, 2690, 2700]
21391|150|10|1|503|0|9|
15264|790|10|1|503|0|122|[2402, 3736, 1079]
7695|926|10|0|505|0|126|[3639, 1804]
5821|221|4|1|500|3|137|[879, 1904]
12609|926|10|0|505|0|126|[3639, 1804, 3540]
26678|926|10|0|509|0|179|[667, 1804, 3976, 3913]
16934|362|4|0|453|3|166|[3254, 2754]
28995|642|4|1|452|0|166|[3254, 1316]
3436|287|10|0|503|0|122|[2209, 2005, 1482, 69, 2041, 1775, 74, 1000, 278, 2167, 3702, 1114, 147, 3989]
18430|362|4|0|453|3|166|[3254, 2754, 3910]
1286|314|4|0|514|0|-1|[1098, 2866]
13785|807|10|1|505|0|85|[2387, 620]
17123|908|10|1|536|3|91|[921]
14048|908|10|1|536|3|91|[524]
16833|1036|4|1|462|0|-1|
7544|486|4|1|450|0|76|
1524|600|4|1|491|3|66|
18462|486|4|1|450|0|76|
21095|926|10|0|509|0|179|[667, 1804, 3976, 3913]
10735|369|4|1|534|0|45|[1045]
1639|1222|10|0|505|0|126|[2667, 648, 3087]
24100|1368|4|0|468|0|-1|[836, 3024, 481, 1565, 1596, 3907, 1060, 4267, 4056, 4057]
26375|632|10|1|536|0|1|[1629, 3979]
26782|632|10|2|536|0|1|[3979]
18654|441|10|0|507|0|17|[2731, 1501, 389]
30988|82|10|1|511|0|39|[1772, 3907, 3996, 4060]
4153|362|4|1|450|0|76|
9169|239|4|1|474|0|-1|[455]
25761|823|4|1|520|0|-1|
22931|369|10|0|258|0|20|[922, 1095, 4153]
3438|406|10|0|503|3|17|[3704, 2833, 2125, 1789, 3924, 3915, 3912, 1083, 2325, 411, 3976, 3914, 3913]
27054|52|6|1|178|3|122|[585, 3344]
238|406|10|0|505|3|126|[3704, 955, 883, 2644]
9661|406|6|1|503|0|122|[2995, 3654, 3970]
16488|52|6|1|178|3|115|[2979, 1114, 585, 3960]
27350|1411|6|0|197|3|122|[74, 78, 3989]
32440|82|10|1|503|0|9|[4012, 4178]
8704|1411|6|0|197|3|122|[74, 3964]
8149|362|4|1|450|0|76|
11579|829|6|0|395|3|17|[3353]
2235|829|6|0|395|3|17|[3353, 3114]
21258|1180|4|0|113|0|53|[914]
31748|643|10|1|124|3|45|[74, 3969, 3817]
6428|657|10|1|536|0|156|
17674|52|6|1|178|3|115|[2979, 1114, 585, 3960]
24893|703|10|0|261|0|84|[1402, 2093, 1053]
13418|113|10|1|503|0|122|
24885|952|10|0|515|0|156|[3900, 3901, 3902, 3903, 1398, 1077, 3613]
26720|1401|4|1|114|0|16|[914, 631]
25348|143|4|2|495|0|33|[2136]
28773|671|10|1|340|0|84|
25914|993|4|1|491|3|66|[1807, 3901, 3905, 3910]
26364|19|6|1|203|3|17|[3310, 1083, 2325, 4030, 4031, 3970, 3934, 2995, 3985]
8977|797|6|0|497|0|105|[2035, 3625, 862]
21979|72|10|1|523|3|84|[1365, 3072, 1349]
21273|430|4|1|196|0|166|[3254, 367]
27473|239|4|1|474|0|-1|[399, 3890]
3610|239|4|1|474|0|-1|[399, 3890]
3833|906|6|1|508|0|128|[3639]
425|220|6|0|489|0|-1|[327, 2312, 4002, 4126]
13154|1342|4|1|474|0|-1|
25676|449|10|0|359|0|97|[512]
29796|1276|6|1|489|3|117|
12430|219|4|0|536|0|144|[1390, 2062, 1395, 3278, 1940]
10725|1276|6|1|489|3|117|[855, 4011]
19903|1411|6|3|202|0|122|[2091, 557]
12261|1276|6|1|489|3|117|[2890, 4011, 4070]
5368|19|6|1|198|3|122|[2995, 3310, 1083, 2325, 4030, 4031, 3970, 3934]
29426|406|10|0|507|0|17|[1421, 644, 830, 2632, 3447]
5122|671|10|0|503|3|17|[3654, 3970]
3384|206|6|0|489|0|48|
9271|671|10|0|503|3|17|[3654, 3970]
8943|386|10|0|504|0|17|[369, 1255, 3520, 1578, 1085]
23848|671|10|1|503|3|17|[3654, 3970]
6350|1222|10|0|502|0|29|[3639, 2146]
20626|1132|4|2|491|0|66|
4815|328|4|0|498|0|13|[2744]
20770|1163|4|0|448|0|161|[2561, 206]
23851|1144|4|1|100|0|66|[2469]
18308|998|4|0|502|0|173|[2580, 3659]
16828|748|6|0|308|0|17|[74, 1772, 1505, 1323, 3917, 4068]
27656|632|10|1|536|3|156|[1629, 3979]
32393|443|6|1|525|3|138|[3216, 299]
7444|1274|4|0|487|3|11|[2464]
2918|441|10|0|507|0|39|[2091, 2023]
7887|441|10|0|202|3|149|[922, 2091, 3013, 3319, 3681, 2119]
6730|322|6|1|536|0|46|[3810]
26448|1321|4|0|135|3|73|[2951, 3915]
18245|443|6|0|525|3|138|[3216, 299]
16584|274|4|1|468|0|76|
11656|206|6|1|491|0|117|[327, 4028]
24583|800|10|1|449|0|84|[3724, 3201]
20362|1144|4|1|100|0|66|[2469]
19736|342|10|1|191|0|132|[585, 2731, 280, 3227, 3966]
13930|342|10|1|191|0|132|[585, 2731, 1459, 3227, 3966]
22607|249|6|1|500|0|137|[879, 1362]
1814|829|10|1|277|0|38|
811|1036|10|1|448|0|37|
22412|829|10|1|277|0|38|[2797, 931]
13869|1090|10|1|511|0|0|[163]
6315|1469|4|2|-1|-1|-1|[3005, 1530, 3595, 3561, 3670, 2581, 278, 226, 3145, 3431]
31765|1383|10|1|502|0|123|[3262, 3879]
3415|1383|6|0|537|0|7|[2580, 463, 3645]
26974|274|4|1|468|0|76|
26538|389|4|1|520|0|-1|[394, 2930]
26441|274|4|1|469|0|136|
25036|274|4|1|469|0|136|
28312|389|4|1|520|0|-1|[394, 2930]
3975|618|4|0|334|0|44|[494, 853, 820, 1711, 2554, 2919, 2252]
23334|1496|6|1|208|3|17|[74, 3361, 3915, 3914, 4243]
15557|598|4|1|491|0|66|
29225|1496|6|3|208|3|17|[1173, 74, 3361, 3915, 3914, 4243]
21146|325|4|0|267|0|78|[3259, 237, 987, 3344, 2598, 978, 3915, 3914]
17052|615|4|0|466|0|-1|[3900, 3901, 3902, 3903, 1854]
5098|1057|4|1|491|3|66|[468]
1733|1339|10|1|509|0|17|[667, 3023]
26958|1132|4|2|491|0|66|[1569, 1898, 2586]
28529|1132|4|1|491|0|66|
13670|1126|10|3|291|3|139|[3900, 3901, 3902, 507, 990, 3918, 3140, 2556, 90, 3914, 4106, 4034]
13810|127|4|0|330|3|53|[385, 2256, 1390, 1518, 3042]
24394|1406|10|1|509|0|185|[667]
3404|127|4|0|330|3|53|[385, 2256, 1390, 1518, 3042, 3915, 3912]
16216|249|6|0|500|0|137|[3229, 1857]
23014|344|4|1|491|3|66|
6008|249|6|0|500|0|137|[879, 23]
23087|1045|10|0|525|0|156|[482, 3903]
27839|1045|10|0|525|0|156|[2709, 3903]
26380|1045|10|1|525|3|132|[2709, 482]
5557|406|10|0|503|0|186|[3704, 308, 3540, 2125, 3878, 2980, 3924, 3915, 3913, 3976, 1138]
4764|933|10|1|522|0|90|[2603]
11260|322|6|1|536|0|46|
11587|406|10|0|503|0|184|[3704, 1091, 308, 3878, 2980, 3924, 3915, 1229, 3913, 3976]
8685|1111|4|0|487|0|16|[1188, 699, 2751, 3138]
9789|797|6|1|491|0|177|[3910, 2402, 1668, 3625, 1807]
7990|898|4|2|491|0|81|[1069]
24611|1132|4|1|491|0|66|[975]
30075|1039|10|2|536|0|156|[300]
18569|1338|4|0|487|3|89|[914, 3523, 3530, 2808]
5302|1338|4|0|487|3|89|[914, 3523, 3530, 2808]
21306|1226|4|2|450|2|76|[2483, 344, 3179, 1422]
27842|1338|4|0|487|3|44|[3138]
14525|1279|1|1|474|0|-1|[1998, 3333, 46]
27535|896|10|2|445|0|62|[464, 1803, 3894, 3981]
19602|1279|1|1|474|0|-1|[1998, 1313]
8335|504|10|1|150|0|61|
20744|322|10|1|536|0|19|[1022]
28788|157|10|0|445|0|60|[464, 3199, 1080, 1707]
25767|853|4|1|450|0|76|
9148|157|10|1|445|0|60|[464, 3199, 1080]
28941|1249|10|1|531|0|39|[807, 2875]
7819|1039|6|1|536|0|122|[300]
28089|107|4|1|491|0|66|
5436|1277|4|1|491|0|144|
5341|107|4|1|487|0|66|
1512|107|10|1|491|0|101|
28770|107|10|1|491|0|101|
24640|979|4|0|487|3|66|[1980, 1816, 2209]
4355|617|4|0|148|3|144|[2913, 2402, 1454, 1066]
21369|449|6|0|359|3|98|[512]
29595|280|4|0|491|0|48|[3900, 3901, 3905, 3902, 3903, 3910, 1366]
13274|1180|4|0|388|0|88|[1457, 1986, 3489, 3513]
4787|617|4|0|65|3|144|[274, 1952, 1454]
29688|617|4|1|65|3|144|[274, 1952, 1454]
23544|810|10|0|503|0|39|[2833, 2325]
22228|1156|10|1|492|0|121|[2002]
14711|745|4|0|65|0|144|[480, 4005, 3760]
11816|274|4|0|468|0|76|[3024, 1537, 4055, 4175]
29274|1398|4|0|471|3|-1|
17943|765|10|1|507|0|17|[922, 2382, 926]
30780|962|4|1|536|3|144|[3063]
3944|730|4|0|474|0|-1|[3928, 3901, 3900, 3902, 3903, 3910, 3911, 2320, 3161, 2581, 278, 1482, 2167, 26, 3444, 3915]
29801|730|4|0|474|0|-1|[3901, 3900, 3903, 3910, 2320, 3161, 2581, 278, 1482, 2167, 26, 3444, 3915]
26963|749|10|0|492|0|39|[81, 1807]
2687|271|6|2|525|0|117|
18130|271|6|1|525|0|117|[2079]
12070|1104|10|1|507|0|132|[2091, 2731, 1459]
16392|934|10|1|503|0|17|
31088|1246|6|2|536|0|46|[3900, 3986, 3903, 3910, 3911, 1504]
25476|768|4|1|485|0|66|[2470, 2848]
23668|1163|10|0|504|0|17|[3604, 926]
6570|768|4|1|485|0|66|[2470, 2848]
21021|768|4|1|484|0|66|
13924|768|4|0|485|0|66|[2470, 2848]
20948|504|10|0|441|3|84|[2591, 2708]
26902|322|6|1|536|0|46|
4807|768|4|1|484|0|66|[2470]
22472|322|6|1|536|0|46|[3810]
626|322|6|1|536|0|46|[3810]
17429|1335|10|0|421|3|3|[2700, 3126, 3901]
9228|737|4|2|536|0|144|
28317|175|6|0|41|0|33|[2136]
20643|829|4|2|536|0|144|
7587|737|10|1|536|0|156|[300]
19707|623|10|0|241|0|84|[1803, 2085]
25480|1039|6|1|536|0|122|[300]
20266|449|6|0|359|3|98|[512]
5871|386|10|0|504|0|17|[3900, 3901, 3902, 3903, 1041, 99, 2796, 3266]
645|1023|6|0|522|0|137|[1147, 2790, 3755, 1085, 1578, 668, 1097, 655, 702]
14867|251|4|1|520|0|-1|
5977|771|10|3|522|0|90|[2790, 3916]
27496|771|10|0|522|0|90|[68, 2872, 745, 2790]
27389|771|10|0|503|0|45|[3817]
18026|771|10|0|522|0|45|[2790, 745]
28479|174|4|0|453|0|108|[3254, 397]
27104|77|6|2|491|0|117|[3900, 3901, 3902, 3903, 3910, 1807]
18788|322|6|1|536|0|46|
3084|322|6|2|536|0|46|
32126|411|4|1|491|3|66|[81]
18683|986|10|1|492|0|37|
12861|632|4|1|536|0|144|[3979]
137|771|10|0|522|0|45|[68, 2872, 745, 2790]
30365|143|6|1|495|0|146|
28151|974|10|0|441|3|39|[430]
4863|1368|10|0|503|3|122|[1772, 3968, 4056, 4172]
28053|1368|10|0|503|3|122|[1772, 3968, 4056]
13048|1010|10|0|503|0|17|[870, 3580, 3915, 1184]
15535|174|4|1|453|0|108|[3254, 1779]
6646|361|6|1|249|1|45|[3497, 4045]
27981|174|4|1|453|0|108|[3254, 2869, 1779]
22445|361|6|1|249|1|45|[3497, 4045]
13625|1039|4|1|536|0|144|[300]
18239|361|6|1|249|1|45|[3497, 4045]
17763|123|4|1|294|3|44|[1920, 3919]
16654|514|4|0|491|3|66|[1524, 1807, 2470]
16707|514|4|0|491|3|66|[1524, 1807, 2470]
16257|1135|4|1|395|0|44|[3867, 218, 2062, 2829, 2942]
1596|322|6|1|536|0|46|[3810]
31016|1135|4|0|395|0|44|[3867, 218, 1704, 2062, 2829, 2942, 362, 1354, 2432, 3912, 3913, 3924, 3976, 4008, 3914, 3915, 4019]
21190|322|6|0|536|0|46|[3810]
30973|771|10|1|217|0|9|[2005, 1000, 3934]
3812|174|4|1|453|0|108|[3254, 2869, 397]
4251|174|4|1|453|0|108|[3254, 2869, 2289, 397]
5314|174|4|1|453|0|108|[3254, 2869, 397]
28021|632|10|0|536|3|156|[1629, 3979]
11450|1388|4|3|479|0|151|[1807]
14968|487|4|1|491|0|66|
29808|487|4|1|491|0|66|
13095|748|6|0|508|0|128|[3639, 2422]
30384|1121|6|1|232|0|122|[74, 4204]
31713|280|4|1|278|0|53|[3653, 3373]
9884|974|6|2|480|0|117|[3619, 3903, 2037]
24247|246|4|1|469|0|-1|
19524|829|10|1|536|0|83|[2730]
16342|593|10|0|125|0|147|[2256, 3042]
1807|829|10|2|536|0|83|
19167|463|6|1|503|0|17|
8630|544|1|0|492|3|78|[3870, 2002, 3376, 889, 3613, 4244]
20886|1006|6|3|491|3|117|[2658]
27740|606|4|1|516|0|16|
22914|523|10|0|503|3|186|[1091, 150, 522]
21420|410|4|1|487|0|144|[1569, 1898, 2586]
14057|523|6|0|503|3|184|[1091, 1229]
9078|366|6|0|497|0|-1|[1591, 155, 891]
74|523|10|0|502|3|85|[870, 2370]
7471|1249|4|1|530|0|-1|[3005, 2030, 118]
19180|642|4|2|452|0|12|
9061|1156|4|1|160|3|44|[3228]
22313|1121|6|1|503|0|122|
20010|829|10|1|536|0|83|[2730]
14295|1156|4|1|161|0|163|[3228]
15421|256|4|0|359|0|160|[1583]
939|1272|10|0|515|0|101|[3900, 3901, 3902, 3903, 3613, 1077]
23089|1492|4|3|491|3|66|[1807, 2938]
11024|410|4|0|487|0|144|[1569, 1898, 2586]
23864|771|10|0|522|0|17|[1021]
11601|1023|10|3|506|0|9|[1492, 3755, 1085, 1578, 1889, 3916]
4117|322|6|1|536|0|46|[1984]
16055|399|6|0|497|0|105|
19008|322|4|3|536|0|144|[1984]
31544|157|6|0|232|3|122|[3459, 4204]
24946|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]
1779|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]
13230|73|6|1|421|3|6|[3224, 701]
3386|265|10|1|536|0|156|
26577|302|4|2|473|0|-1|[1555]
29879|302|4|1|473|0|-1|[2814, 3082, 1555]
18693|389|8|1|468|0|-1|
13831|381|4|1|491|0|66|
16207|1156|4|0|161|0|163|[3228]
18343|598|4|1|491|0|66|
15718|1156|4|0|161|0|163|[3228]
2057|909|4|0|474|0|-1|[2973, 421, 2011]
12673|1274|6|0|489|3|117|[2890, 4011, 3909]
141|105|6|3|207|3|45|
1717|827|4|0|487|3|144|[136]
6722|1272|10|0|503|0|45|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 775]
19859|933|10|1|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]
14106|362|4|1|452|0|166|
3142|933|10|2|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]
4994|1379|10|1|536|0|91|[300, 1244]
29207|827|4|0|487|3|48|[2951]
12820|1229|10|0|445|0|84|
22302|1379|10|1|536|0|91|[3185]
9244|1142|4|0|470|0|82|[3171, 3407]
28313|302|4|1|473|0|-1|[2814, 3082, 1555]
27832|598|10|1|503|0|132|
13711|320|10|1|503|3|29|
15584|302|4|1|473|0|-1|[2814, 3082, 1555]
21174|320|10|1|503|3|29|[2995]
31071|320|10|1|503|3|29|[2995]
1552|302|4|1|473|0|-1|[2814, 3082, 1555]
26790|1338|4|0|491|3|48|[3523, 3530, 2808]
30357|1040|10|0|502|0|85|[1803, 2947, 3587]
27826|1156|4|0|496|0|33|[2136]
1513|1156|10|1|9|3|39|
30945|1425|4|3|479|0|74|[855, 1807, 2951, 71, 3653, 3767, 1675, 1776, 2545, 3916]
19625|702|10|1|519|0|8|[3639, 178, 3625, 2979, 2872]
4916|1425|4|3|517|0|89|[1807, 3128, 622, 390, 3257, 3697, 3542, 82, 2545, 536, 925, 2209, 3916, 3280]
27400|1425|4|0|491|0|74|[1807, 2942, 1112, 292, 871, 2545]
25631|323|4|0|82|3|144|[179, 3540, 1886, 3493, 3915]
8403|323|4|0|491|3|66|[179, 3618, 1886]
8759|323|6|0|491|3|117|[2642, 3046, 3376, 838, 3618, 4143]
15631|1126|8|0|527|0|39|[585, 3013, 329, 3953, 2875, 3625]
10328|1126|4|0|362|0|89|[2341, 2488, 2083, 3170, 59, 2813, 2105]
6140|417|10|1|517|0|50|[3128, 536, 3712]
14802|1126|4|0|291|3|129|[30, 394, 507, 3499, 4106]
30403|274|4|1|469|0|-1|
32308|1126|4|0|362|3|89|[2341, 2488, 2389, 715, 2813, 272, 3625, 3897, 2872]
22400|319|10|0|514|0|190|[3066, 2856, 2765, 3799]
11064|1126|4|0|362|3|89|[2488, 2389, 2813, 3625, 862]
4336|302|4|1|473|0|-1|[2814, 3082, 1555]
25636|302|4|2|473|0|-1|[2814, 3082, 1555, 1350]
9749|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]
14350|777|6|2|508|0|8|
32092|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]
30211|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]
9416|748|10|0|502|0|178|[2605, 308, 3688, 2737, 284, 12]
13565|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]
23916|322|10|1|536|0|19|[1984]
30528|632|4|1|536|3|144|[1629, 3979]
2698|246|4|1|469|0|-1|
15609|240|4|1|466|0|-1|[2122]
14907|43|4|0|321|0|144|[30, 990, 1395, 3268, 2104, 3946, 3944, 3945, 3937]
20993|909|4|0|474|0|-1|[2011, 2320, 2206, 1935, 2594, 2581, 278, 26]
10542|1180|10|3|522|3|85|[2790, 3916]
568|1111|10|0|491|3|154|[547, 2473, 2470, 3900, 3905, 3903, 3915, 3444]
9300|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 136]
22031|4|4|1|474|0|-1|
29954|806|4|1|452|3|12|[3254]
30138|267|10|0|515|0|84|[390, 1907, 732, 17, 939, 3915, 3914]
847|748|6|1|508|0|128|
792|1180|10|0|70|0|84|[480, 2389, 3083, 3625, 2872, 4227]
26870|1039|4|2|536|3|144|[300]
5529|43|4|0|321|0|144|[30, 3268, 2104, 3944, 3945, 3937]
23788|333|10|0|503|0|101|[2011, 3502, 2402, 1523, 2960, 4255]
3470|43|4|1|148|0|144|[3767, 846]
6743|43|4|0|148|0|144|[3767, 3625, 189]
6174|43|4|0|148|0|144|[3767, 846]
15083|286|4|0|82|0|144|[3392, 179, 1390, 563, 383, 1886, 3912, 1763, 3226]
19860|1383|6|0|537|0|117|[1356]
22512|1039|4|0|336|0|44|[2256, 3042]
18136|171|4|0|487|3|66|[1807]
10687|43|4|0|131|3|144|[47]
4280|1039|4|0|336|0|44|[2256, 1390, 3042]
31378|453|4|0|458|0|-1|[2927, 3783, 478]
15560|880|4|1|462|0|-1|
1302|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 2470, 1608]
6694|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 2473]
12227|806|4|2|452|3|12|
5857|431|4|1|491|0|81|
4137|1383|10|2|537|0|19|
24411|950|4|1|487|0|89|[178, 3625]
30431|806|4|1|452|3|12|
11935|806|4|1|452|3|12|
7280|389|4|1|469|0|-1|[559]
30475|806|4|0|452|3|12|[1373, 3073, 1405, 3981]
30993|323|4|0|489|0|177|[327, 4028]
29455|806|4|1|452|3|12|[3254]
306|1197|4|1|491|3|66|
2089|1113|4|0|491|3|66|[2942]
21579|433|4|0|452|0|12|[1373, 3073, 2570, 1646]
28282|433|4|1|452|0|12|[1373, 3073, 2570, 1646]
19148|322|4|1|536|0|144|
138|322|4|1|536|0|144|[1984]
16952|1052|6|1|315|0|17|[3254]
17097|120|10|0|503|3|101|[1392, 3299]
6451|322|4|1|536|0|144|[1984]
7|105|6|1|495|3|146|
1510|105|6|1|495|3|146|[2136]
9320|322|6|1|536|0|46|[1984]
18813|885|4|1|432|0|159|
32416|105|6|1|495|3|-1|
3822|771|10|0|503|0|77|[870, 1694, 2863, 1184, 3916]
23570|431|6|1|491|0|117|[2658]
24587|771|6|0|503|0|180|[870, 1950]
12536|829|10|1|536|3|83|
25562|431|6|1|491|0|117|
13742|771|10|3|500|0|17|[870, 1083, 690]
6004|219|4|1|536|0|1|[3720]
3369|431|6|1|491|0|117|[2658]
21177|415|10|1|536|0|156|[2279]
22710|963|10|0|504|3|123|[3900, 3910, 3903, 3604, 3266]
30412|627|4|2|455|0|-1|[1803]
6858|322|4|1|536|0|144|
25628|322|10|1|536|0|19|
9954|322|10|1|536|0|19|
12883|1039|4|1|536|3|144|[300]
31278|322|6|0|536|0|46|[1984]
30757|105|6|1|495|3|-1|[1807]
232|322|6|1|536|0|46|[1984]
2452|322|6|1|536|0|46|[2957]
21056|1349|4|1|486|3|66|
28717|771|10|0|503|0|17|[74, 1116, 3985]
5774|105|6|1|495|3|-1|[2136]
2691|1039|10|1|146|3|60|[975]
30310|105|6|1|495|3|-1|[3745, 1807]
29021|1039|10|1|146|3|60|
25067|105|6|2|495|3|-1|
5317|342|6|0|190|0|96|[922, 2731, 2226]
17912|342|6|0|190|0|96|[922, 2731, 2226]
30132|45|10|1|503|3|17|[2995]
24487|431|6|1|491|0|117|
29493|431|6|1|491|0|117|[2658]
