"itemID","OneTimeCustomers","RepeatPurchaseCustomers","RepeatCustomerProbability"
15321,1,0,0
15322,9,1,0.1
15323,4,0,0
15324,21,3,0.125
15325,5,0,0
15326,7,0,0
15327,1,0,0
15328,7,2,0.2222222222222222
15329,16,0,0
15330,2,0,0
15331,46,10,0.17857142857142858
15332,1,0,0
15333,1,0,0
15334,1,0,0
15335,6,1,0.14285714285714285
15336,1,0,0
15337,2,0,0
15338,1,3,0.75
15339,1,0,0
15340,1,0,0
15341,18,4,0.18181818181818182
15342,1,0,0
15343,1,0,0
15344,4,0,0
15345,3,0,0
15346,1,0,0
15347,5,0,0
15348,1,0,0
15349,6,2,0.25
15350,2,0,0
15351,2,0,0
15352,1,0,0
15353,2,0,0
15354,4,0,0
15355,1,0,0
15356,16,2,0.1111111111111111
15357,410,90,0.18
15358,4,0,0
15359,6,0,0
15360,1,0,0
15361,201,32,0.13733905579399142
15362,7,0,0
15363,1,0,0
15364,1,0,0
15365,41,10,0.19607843137254902
15366,4,2,0.3333333333333333
15367,35,6,0.14634146341463414
15368,357,76,0.17551963048498845
15369,0,1,1
15370,1,0,0
15371,72,1,0.0136986301369863
15372,4,1,0.2
15373,3,0,0
15374,1,1,0.5
15375,2,0,0
15376,242,49,0.16838487972508592
15377,1,0,0
15378,4,0,0
15379,150,9,0.05660377358490566
15380,12,1,0.07692307692307693
15381,1,0,0
15382,239,22,0.0842911877394636
15383,3,0,0
15384,12,3,0.2
15385,54,11,0.16923076923076924
15387,67,3,0.04285714285714286
15388,40,13,0.24528301886792453
15389,217,47,0.17803030303030304
15390,6,1,0.14285714285714285
15391,3,0,0
15392,1,1,0.5
15393,1,0,0
15394,3,0,0
15395,2,0,0
15396,3,0,0
15397,142,9,0.059602649006622516
15398,4,0,0
15399,1,0,0
15400,32,11,0.2558139534883721
15401,17,2,0.10526315789473684
15402,1,1,0.5
15404,1,0,0
15405,1,0,0
15406,10,0,0
15407,2,0,0
15408,5,0,0
15409,0,1,1
15410,1,0,0
15411,2,0,0
15412,1,0,0
15413,1,0,0
15414,2,0,0
15415,16,2,0.1111111111111111
15416,3,1,0.25
15417,1,0,0
15418,4,4,0.5
15419,6,1,0.14285714285714285
15420,9,1,0.1
15421,11,2,0.15384615384615385
15422,13,0,0
15423,934,206,0.18070175438596492
15424,1,0,0
15425,4,0,0
15426,3,0,0
15427,1,0,0
15428,74,32,0.3018867924528302
15429,4,0,0
15430,8,1,0.1111111111111111
15431,2,0,0
15432,1,0,0
15433,5,1,0.16666666666666666
15434,0,1,1
15435,35,6,0.14634146341463414
15436,2,0,0
15437,16,0,0
15438,4,0,0
15439,3,0,0
15440,86,42,0.328125
15441,4,0,0
15442,0,1,1
15443,5,0,0
15444,10,0,0
15445,135,93,0.40789473684210525
15446,12,4,0.25
15447,11,1,0.08333333333333333
15448,3,0,0
15449,28,5,0.15151515151515152
15450,1,0,0
15451,115,30,0.20689655172413793
15452,9,1,0.1
15453,10,1,0.09090909090909091
15454,11,0,0
15455,4,0,0
15456,1,0,0
15457,4,0,0
15458,32,8,0.2
15459,4,0,0
15460,180,4,0.021739130434782608
15461,18,2,0.1
15463,3,1,0.25
15464,123,7,0.05384615384615385
15465,1,0,0
15466,130,11,0.07801418439716312
15467,1,1,0.5
15468,3,1,0.25
15469,11,0,0
15470,2,1,0.3333333333333333
15471,25,1,0.038461538461538464
15472,45,8,0.1509433962264151
15473,1,0,0
15474,3,0,0
15475,77,6,0.07228915662650602
15476,1,0,0
15477,1,0,0
15478,52,2,0.037037037037037035
15479,1,2,0.6666666666666666
15480,2,0,0
15481,15,6,0.2857142857142857
15482,83,8,0.08791208791208792
15483,362,96,0.2096069868995633
15484,3,1,0.25
15485,5,2,0.2857142857142857
15486,15,2,0.11764705882352941
15487,7,1,0.125
15488,5,2,0.2857142857142857
15489,9,1,0.1
15490,12,2,0.14285714285714285
15491,115,38,0.24836601307189543
15492,80,6,0.06976744186046512
15493,1,0,0
15494,1,0,0
15495,1,0,0
15496,1,0,0
15497,13,2,0.13333333333333333
15498,5,1,0.16666666666666666
15499,10,0,0
15500,96,16,0.14285714285714285
15501,13,0,0
15502,4,0,0
15503,1,0,0
15504,23,0,0
15505,4,1,0.2
15506,7,2,0.2222222222222222
15507,14,1,0.06666666666666667
15508,4,0,0
15509,19,2,0.09523809523809523
15510,1,0,0
15511,2,0,0
15512,0,1,1
15513,1,0,0
15514,12,1,0.07692307692307693
15516,2,0,0
15517,2,0,0
15518,4,0,0
15519,2,0,0
15521,4,1,0.2
15522,16,3,0.15789473684210525
15523,17,4,0.19047619047619047
15524,1,0,0
15525,16,8,0.3333333333333333
15526,1,0,0
15527,16,3,0.15789473684210525
15528,1,1,0.5
15529,1,0,0
15530,1,1,0.5
15531,1,0,0
15532,5,1,0.16666666666666666
15533,14,1,0.06666666666666667
15534,9,2,0.18181818181818182
15535,6,0,0
15536,6,2,0.25
15537,2,0,0
15538,5,1,0.16666666666666666
15539,0,1,1
15540,97,10,0.09345794392523364
15541,26,4,0.13333333333333333
15542,2,0,0
15543,3,0,0
15544,93,0,0
15545,20,1,0.047619047619047616
15546,3,0,0
15547,4,0,0
15548,3,0,0
15549,4,0,0
15550,1,0,0
15551,4,0,0
15553,1,0,0
15554,1,0,0
15555,45,2,0.0425531914893617
15556,5,1,0.16666666666666666
15557,1,0,0
15558,14,4,0.2222222222222222
15559,4,0,0
15560,1,0,0
15561,2,0,0
15562,1,0,0
15563,27,0,0
15564,20,3,0.13043478260869565
15565,11,0,0
15566,45,17,0.27419354838709675
15567,3,1,0.25
15568,1,0,0
15569,3,0,0
15570,7,2,0.2222222222222222
15571,9,0,0
15572,1,0,0
15573,16,0,0
15574,1,0,0
15575,4,0,0
15576,14,3,0.17647058823529413
15577,70,4,0.05405405405405406
15578,1,0,0
15579,3,1,0.25
15580,15,0,0
15581,2,0,0
15582,1,0,0
15583,15,4,0.21052631578947367
15584,1,0,0
15585,4,0,0
15586,1,0,0
15587,17,0,0
15588,1,0,0
15589,2,0,0
15590,2,0,0
15591,1,0,0
15592,10,1,0.09090909090909091
15593,1,2,0.6666666666666666
15594,1,0,0
15595,1,0,0
15596,9,0,0
15597,20,0,0
15598,2,0,0
15599,7,0,0
15600,6,0,0
15601,1,0,0
15602,1,0,0
15603,10,0,0
15604,1,0,0
15605,22,2,0.08333333333333333
15606,7,1,0.125
15607,5,0,0
15608,79,8,0.09195402298850575
15609,2,0,0
15610,61,1,0.016129032258064516
15611,22,4,0.15384615384615385
15612,311,54,0.14794520547945206
15613,1,0,0
15614,3,0,0
15615,4,1,0.2
15616,26,6,0.1875
15617,2,0,0
15618,128,53,0.292817679558011
15619,3,0,0
15620,1,0,0
15621,5,0,0
15622,1,0,0
15623,1,0,0
15624,9,1,0.1
15625,239,33,0.1213235294117647
15626,33,8,0.1951219512195122
15627,2,0,0
15628,0,1,1
15629,2,0,0
15630,34,0,0
15631,41,4,0.08888888888888889
15632,61,1,0.016129032258064516
15633,2,1,0.3333333333333333
15634,4,0,0
15635,5,1,0.16666666666666666
15636,15,0,0
15637,35,2,0.05405405405405406
15639,2,0,0
15640,9,0,0
15641,40,4,0.09090909090909091
15642,29,8,0.21621621621621623
15643,1,2,0.6666666666666666
15644,48,0,0
15645,6,0,0
15646,7,1,0.125
15647,1,0,0
15648,1,0,0
15649,84,6,0.06666666666666667
15650,6,0,0
15651,112,11,0.08943089430894309
15652,3,0,0
15653,1,0,0
15654,1,0,0
15655,2,2,0.5
15656,1,0,0
15657,1,0,0
15658,1,0,0
15659,1,1,0.5
15660,3,0,0
15661,113,55,0.3273809523809524
15662,6,1,0.14285714285714285
15663,0,1,1
15664,2,0,0
15665,1,0,0
15666,47,12,0.2033898305084746
15667,679,109,0.1383248730964467
15668,1,0,0
15669,0,1,1
15670,14,3,0.17647058823529413
15671,17,0,0
15673,2,0,0
15674,2,0,0
15675,0,1,1
15676,2,1,0.3333333333333333
15677,23,0,0
15678,2,0,0
15679,1,0,0
15680,42,1,0.023255813953488372
15681,30,10,0.25
15682,13,0,0
15683,1,1,0.5
15684,1,0,0
15685,3,0,0
15686,1,0,0
15687,16,0,0
15688,64,26,0.28888888888888886
15689,60,1,0.01639344262295082
15690,1,0,0
15691,6,0,0
15692,1,1,0.5
15693,10,1,0.09090909090909091
15694,10,1,0.09090909090909091
15695,13,1,0.07142857142857142
15696,10,0,0
15697,1,0,0
15698,8,0,0
15699,34,2,0.05555555555555555
15700,41,8,0.16326530612244897
15701,21,7,0.25
15702,1,0,0
15703,14,1,0.06666666666666667
15704,1,0,0
15705,4,1,0.2
15706,15,0,0
15708,28,9,0.24324324324324326
15709,12,0,0
15710,5,0,0
15711,3,0,0
15712,13,2,0.13333333333333333
15714,0,1,1
15715,0,1,1
15716,4,0,0
15717,82,2,0.023809523809523808
15718,0,1,1
15719,2,0,0
15720,3,3,0.5
15721,3,0,0
15722,2,0,0
15723,1,0,0
15724,5,0,0
15725,2,0,0
15726,54,1,0.01818181818181818
15727,1,1,0.5
15728,2,0,0
15729,2,0,0
15730,280,21,0.06976744186046512
15731,2,0,0
15732,7,1,0.125
15733,1,0,0
15734,4,0,0
15735,2,0,0
15736,1,0,0
15737,22,1,0.043478260869565216
15738,12,0,0
15739,2,0,0
15740,1,0,0
15741,12,1,0.07692307692307693
15742,1,0,0
15743,1,0,0
15744,1,0,0
15745,1,0,0
15746,0,1,1
15747,2,0,0
15748,1,0,0
15749,5,0,0
15750,2,0,0
15751,7,0,0
15752,2,1,0.3333333333333333
15753,1,0,0
15754,3,1,0.25
15755,2,0,0
15756,2,0,0
15757,1,0,0
15758,1,0,0
15759,1,0,0
15760,100,2,0.0196078431372549
15761,1,0,0
15762,9,0,0
15763,15,1,0.0625
15764,6,0,0
15765,1,0,0
15766,5,0,0
15767,2,0,0
15768,1,0,0
15769,101,1,0.00980392156862745
15770,1,0,0
15771,1,0,0
15772,2,0,0
15773,3,2,0.4
15774,1,0,0
15776,1,0,0
15777,7,1,0.125
15778,3,1,0.25
15779,12,2,0.14285714285714285
15780,57,1,0.017241379310344827
15781,22,3,0.12
15782,19,2,0.09523809523809523
15783,4,1,0.2
15784,1,0,0
15785,2,0,0
15786,1,0,0
15787,25,2,0.07407407407407407
15788,7,1,0.125
15789,3,0,0
15790,2,0,0
15791,9,2,0.18181818181818182
15792,5,0,0
15793,1,0,0
15794,3,0,0
15795,1,1,0.5
15796,1,0,0
15797,4,0,0
15798,107,25,0.1893939393939394
15799,15,1,0.0625
15800,2,0,0
15801,1,0,0
15802,7,0,0
15803,8,0,0
15804,36,0,0
15805,20,1,0.047619047619047616
15806,0,1,1
15807,1,0,0
15808,1,0,0
15809,1,0,0
15810,1,0,0
15812,3,0,0
15813,2,0,0
15814,6,0,0
15815,5,0,0
15816,1,0,0
15817,6,0,0
15818,1,0,0
15819,1,0,0
15820,5,3,0.375
15821,1,0,0
15822,1,0,0
15823,5,2,0.2857142857142857
15824,14,5,0.2631578947368421
15825,11,1,0.08333333333333333
15826,24,1,0.04
15827,1,0,0
15829,4,1,0.2
15830,5,0,0
15831,1,0,0
15832,3,0,0
15833,9,0,0
15835,27,7,0.20588235294117646
15836,13,4,0.23529411764705882
15837,9,4,0.3076923076923077
15838,2,0,0
15839,13,0,0
15840,5,0,0
15841,21,4,0.16
15842,3,0,0
15843,4,0,0
15844,2,0,0
15845,2,0,0
15846,24,4,0.14285714285714285
15847,1,0,0
15848,1,0,0
15849,2,1,0.3333333333333333
15850,2,0,0
15851,3,0,0
15852,1,0,0
15853,4,0,0
15854,2,0,0
15855,1,0,0
15856,18,1,0.05263157894736842
15857,16,1,0.058823529411764705
15858,2,0,0
15859,2,0,0
15860,1,0,0
15861,36,0,0
15862,103,1,0.009615384615384616
15863,2,0,0
15864,5,0,0
15865,1,0,0
15866,2,0,0
15867,4,0,0
15868,19,1,0.05
15869,1,0,0
15870,4,0,0
15871,1,0,0
15872,2,0,0
15873,2,0,0
15874,26,1,0.037037037037037035
15875,2,0,0
15876,1,1,0.5
15877,6,1,0.14285714285714285
15878,2,2,0.5
15879,2,0,0
15880,1,0,0
15881,9,1,0.1
15882,1,0,0
15883,1,1,0.5
15884,1,0,0
15885,87,10,0.10309278350515463
15886,1,0,0
15887,1,0,0
15888,22,2,0.08333333333333333
15889,19,3,0.13636363636363635
15890,3,0,0
15891,4,0,0
15892,2,0,0
15893,11,4,0.26666666666666666
15894,1,0,0
15895,3,0,0
15896,4,0,0
15897,1,0,0
15898,11,0,0
15899,2,0,0
15900,1,0,0
15901,11,0,0
15902,3,1,0.25
15903,11,0,0
15904,12,1,0.07692307692307693
15905,2,0,0
15906,11,1,0.08333333333333333
15907,24,3,0.1111111111111111
15908,7,0,0
15909,3,0,0
15910,15,0,0
15911,3,1,0.25
15912,37,11,0.22916666666666666
15913,1,0,0
15914,1,0,0
15915,25,0,0
15916,2,0,0
15917,7,1,0.125
15918,2,0,0
15919,5,0,0
15920,24,3,0.1111111111111111
15921,16,1,0.058823529411764705
15922,250,28,0.10071942446043165
15923,1,0,0
15924,0,1,1
15925,1,0,0
15926,2,0,0
15927,3,0,0
15928,93,4,0.041237113402061855
15929,2,0,0
15930,3,0,0
15931,4,0,0
15932,1,0,0
15933,60,13,0.1780821917808219
15934,1,0,0
15935,7,0,0
15936,0,1,1
15937,36,8,0.18181818181818182
15938,14,1,0.06666666666666667
15939,1,0,0
15940,1,0,0
15941,35,7,0.16666666666666666
15942,4,0,0
15943,1,0,0
15944,47,6,0.11320754716981132
15945,1,0,0
15946,6,0,0
15947,2,2,0.5
15948,1,0,0
15949,5,1,0.16666666666666666
15950,34,3,0.08108108108108109
15951,7,2,0.2222222222222222
15952,250,20,0.07407407407407407
15953,3,0,0
15954,4,4,0.5
15955,386,24,0.05853658536585366
15956,1,0,0
15957,1,0,0
15958,13,0,0
15959,1,0,0
15960,5,0,0
15961,2,0,0
15962,2,0,0
15963,2,0,0
15964,0,1,1
15965,3,0,0
15966,7,0,0
15967,13,0,0
15968,8,0,0
15970,16,1,0.058823529411764705
15971,522,47,0.08260105448154657
15972,5,0,0
15973,44,3,0.06382978723404255
15974,4,0,0
15975,6,0,0
15976,21,0,0
15977,1,0,0
15978,118,14,0.10606060606060606
15979,2,0,0
15980,1,0,0
15981,3,0,0
15982,1,2,0.6666666666666666
15983,48,1,0.02040816326530612
15984,20,2,0.09090909090909091
15985,6,0,0
15986,12,4,0.25
15987,3,0,0
15988,4,1,0.2
15989,2,0,0
15990,9,0,0
15991,110,26,0.19117647058823528
15992,2,0,0
15993,3,1,0.25
15994,25,3,0.10714285714285714
15995,12,0,0
15996,46,5,0.09803921568627451
15997,52,1,0.018867924528301886
15998,52,2,0.037037037037037035
15999,7,0,0
16000,1,0,0
16001,12,0,0
16002,104,9,0.07964601769911504
16003,32,2,0.058823529411764705
16004,6,0,0
16005,227,59,0.2062937062937063
16006,113,8,0.06611570247933884
16007,2,1,0.3333333333333333
16008,1,0,0
16009,10,2,0.16666666666666666
16010,4,0,0
16011,1,0,0
16012,74,28,0.27450980392156865
16013,86,8,0.0851063829787234
16014,1,1,0.5
16015,9,1,0.1
16016,3,0,0
16017,166,43,0.20574162679425836
16018,3,0,0
16019,1,0,0
16020,234,25,0.09652509652509653
16021,2,0,0
16022,1,0,0
16023,5,0,0
16024,4,0,0
16026,1,0,0
16027,6,0,0
16028,7,0,0
16029,0,1,1
16030,30,0,0
16031,2,0,0
16032,1,0,0
16033,44,1,0.022222222222222223
16034,34,1,0.02857142857142857
16035,10,0,0
16036,1,0,0
16037,43,6,0.12244897959183673
16038,5,0,0
16039,1,0,0
16040,1,0,0
16041,143,23,0.13855421686746988
16042,1,0,0
16043,5,0,0
16044,1,0,0
16045,1,0,0
16046,8,0,0
16047,11,0,0
16048,73,5,0.0641025641025641
16049,1,0,0
16050,42,0,0
16051,3,0,0
16052,24,1,0.04
16053,7,0,0
16054,1,0,0
16056,2,1,0.3333333333333333
16057,1,0,0
16058,1,0,0
16059,3457,396,0.10277705683882689
16060,29,3,0.09375
16061,3,0,0
16062,148,4,0.02631578947368421
16063,37,4,0.0975609756097561
16065,2,0,0
16066,10,6,0.375
16067,38,14,0.2692307692307692
16068,21,4,0.16
16069,2,1,0.3333333333333333
16070,14,5,0.2631578947368421
16071,118,1,0.008403361344537815
16072,3,0,0
16073,11,2,0.15384615384615385
16074,1,0,0
16075,41,14,0.2545454545454545
16076,5,0,0
16077,3,0,0
16078,25,1,0.038461538461538464
16079,11,0,0
16080,1,0,0
16081,7,0,0
16082,1,0,0
16083,1,0,0
16084,1,1,0.5
16085,167,14,0.07734806629834254
16086,1,0,0
16087,4,0,0
16088,8,1,0.1111111111111111
16089,13,0,0
16090,6,0,0
16091,3,0,0
16092,3,0,0
16093,21,3,0.125
16094,4,0,0
16095,3,0,0
16096,1,0,0
16097,2,0,0
16098,4,0,0
16099,7,0,0
16100,1,0,0
16101,81,11,0.11956521739130435
16103,118,41,0.2578616352201258
16104,14,0,0
16105,5,1,0.16666666666666666
16106,6,0,0
16107,27,0,0
16108,138,7,0.04827586206896552
16109,15,8,0.34782608695652173
16110,87,15,0.14705882352941177
16111,19,1,0.05
16112,2,0,0
16113,1,0,0
16114,1,0,0
16115,2,0,0
16116,15,0,0
16117,1,0,0
16118,23,1,0.041666666666666664
16119,59,6,0.09230769230769231
16120,122,2,0.016129032258064516
16122,1,0,0
16123,2,1,0.3333333333333333
16124,1,0,0
16125,2,0,0
16126,1,0,0
16127,4,0,0
16128,34,5,0.1282051282051282
16129,1,1,0.5
16130,8,0,0
16131,1,1,0.5
16132,1,0,0
16133,10,1,0.09090909090909091
16135,11,0,0
16136,73,3,0.039473684210526314
16137,20,0,0
16138,1,0,0
16139,1,0,0
16140,14,1,0.06666666666666667
16141,2,0,0
16142,32,9,0.21951219512195122
16143,1,0,0
16144,1,0,0
16145,9,2,0.18181818181818182
16146,2,0,0
16147,2,0,0
16148,1,0,0
16149,1,0,0
16150,4,0,0
16151,1,0,0
16152,0,1,1
16153,26,0,0
16155,21,3,0.125
16156,1,0,0
16157,22,2,0.08333333333333333
16158,3,0,0
16159,2,1,0.3333333333333333
16160,8,0,0
16161,202,23,0.10222222222222223
16162,665,112,0.14414414414414414
16163,23,0,0
16164,23,0,0
16165,56,5,0.08196721311475409
16166,0,1,1
16167,35,0,0
16168,1,0,0
16169,57,8,0.12307692307692308
16170,62,4,0.06060606060606061
16171,26,4,0.13333333333333333
16172,15,1,0.0625
16173,2,1,0.3333333333333333
16174,1,1,0.5
16176,1,0,0
16177,160,12,0.06976744186046512
16178,17,0,0
16179,34,4,0.10526315789473684
16180,1,0,0
16181,31,1,0.03125
16182,1,0,0
16183,135,5,0.03571428571428571
16184,22,0,0
16185,14,0,0
16186,21,0,0
16187,2,0,0
16188,22,4,0.15384615384615385
16189,22,0,0
16190,2,0,0
16191,1,0,0
16192,4,0,0
16193,16,1,0.058823529411764705
16194,1,0,0
16195,39,3,0.07142857142857142
16196,3,0,0
16197,2,0,0
16198,1,1,0.5
16199,165,19,0.10326086956521739
16200,30,2,0.0625
16201,6,3,0.3333333333333333
16202,15,1,0.0625
16203,2,0,0
16204,1,0,0
16205,5,0,0
16206,5,1,0.16666666666666666
16207,3,0,0
16208,38,4,0.09523809523809523
16209,1,0,0
16210,19,1,0.05
16211,5,1,0.16666666666666666
16212,2,0,0
16213,11,0,0
16214,1,0,0
16215,114,37,0.24503311258278146
16216,4,0,0
16217,3,0,0
16218,1,0,0
16219,2,0,0
16220,52,6,0.10344827586206896
16221,2,0,0
16222,15,0,0
16223,1,0,0
16224,1,0,0
16225,1,0,0
16226,4,0,0
16227,43,6,0.12244897959183673
16228,3,0,0
16229,1,0,0
16230,1,1,0.5
16231,17,0,0
16232,2,0,0
16233,1,1,0.5
16234,5,3,0.375
16235,2,0,0
16236,1,1,0.5
16237,2,0,0
16238,14,2,0.125
16239,1,0,0
16240,1,0,0
16241,1,0,0
16242,1,0,0
16243,17,1,0.05555555555555555
16244,53,5,0.08620689655172414
16245,9,1,0.1
16246,12,0,0
16247,13,4,0.23529411764705882
16248,35,6,0.14634146341463414
16249,3,1,0.25
16250,1,0,0
16251,117,7,0.056451612903225805
16252,14,0,0
16253,0,1,1
16254,6,0,0
16255,7,0,0
16256,1,1,0.5
16257,187,14,0.06965174129353234
16258,1,0,0
16259,5,4,0.4444444444444444
16260,579,27,0.04455445544554455
16261,1,0,0
16262,1,1,0.5
16263,1,0,0
16264,3,0,0
16265,2,0,0
16266,10,1,0.09090909090909091
16267,1,0,0
16268,1,0,0
16269,17,10,0.37037037037037035
16270,67,8,0.10666666666666667
16271,1,1,0.5
16272,4,0,0
16273,2,0,0
16274,17,2,0.10526315789473684
16275,7,0,0
16276,111,6,0.05128205128205128
16277,1,0,0
16279,1,0,0
16280,2,0,0
16281,52,6,0.10344827586206896
16282,0,2,1
16283,8,1,0.1111111111111111
16284,4,0,0
16285,4,0,0
16286,59,35,0.3723404255319149
16287,6,1,0.14285714285714285
16288,1,0,0
16289,7,1,0.125
16290,1,0,0
16291,9,1,0.1
16292,26,5,0.16129032258064516
16293,1,0,0
16294,358,109,0.2334047109207709
16295,1,0,0
16296,17,5,0.22727272727272727
16297,344,26,0.07027027027027027
16298,1,0,0
16299,19,3,0.13636363636363635
16300,13,1,0.07142857142857142
16301,11,4,0.26666666666666666
16302,1,0,0
16303,106,25,0.19083969465648856
16304,8,1,0.1111111111111111
16305,3,0,0
16306,5,0,0
16307,13,4,0.23529411764705882
16308,4,0,0
16309,20,4,0.16666666666666666
16310,0,1,1
16311,1,0,0
16312,1,0,0
16313,35,2,0.05405405405405406
16314,2,0,0
16315,2,0,0
16316,2,0,0
16317,2,0,0
16318,2,0,0
16319,149,8,0.050955414012738856
16320,1,0,0
16321,39,4,0.09302325581395349
16322,6,0,0
16323,3,0,0
16324,7,0,0
16325,1,0,0
16326,3,1,0.25
16327,25,4,0.13793103448275862
16328,1,0,0
16329,10,0,0
16330,508,21,0.03969754253308128
16331,16,5,0.23809523809523808
16332,2,0,0
16333,3,2,0.4
16334,0,1,1
16335,3,0,0
16336,4,0,0
16337,18,1,0.05263157894736842
16338,63,3,0.045454545454545456
16339,9,2,0.18181818181818182
16340,19,1,0.05
16341,1,0,0
16342,8,0,0
16343,20,2,0.09090909090909091
16344,40,10,0.2
16345,34,0,0
16346,1,0,0
16347,6,0,0
16348,1,1,0.5
16349,1,0,0
16350,4,0,0
16351,3,0,0
16352,479,23,0.045816733067729085
16353,4,0,0
16354,12,0,0
16355,1,0,0
16356,1,0,0
16358,4,0,0
16359,8,0,0
16360,7,0,0
16361,10,1,0.09090909090909091
16362,685,57,0.07681940700808626
16363,1,0,0
16364,6,1,0.14285714285714285
16365,3,0,0
16366,1,0,0
16367,3,0,0
16368,2,0,0
16369,209,14,0.06278026905829596
16370,3,0,0
16371,1,0,0
16373,1,0,0
16374,1,0,0
16375,1,0,0
16376,39,8,0.1702127659574468
16377,1,0,0
16379,38,5,0.11627906976744186
16380,19,0,0
16381,2,0,0
16382,3,0,0
16383,12,0,0
16384,1,0,0
16386,11,2,0.15384615384615385
16387,0,1,1
16388,6,1,0.14285714285714285
16389,43,13,0.23214285714285715
16390,1,0,0
16391,22,3,0.12
16392,1,0,0
16393,3,0,0
16394,5,1,0.16666666666666666
16395,1,0,0
16396,42,2,0.045454545454545456
16397,1,0,0
16398,37,5,0.11904761904761904
16399,1,1,0.5
16400,6,0,0
16401,2,0,0
16402,34,14,0.2916666666666667
16403,488,38,0.07224334600760456
16404,6,2,0.25
16405,6,0,0
16406,32,1,0.030303030303030304
16407,2,0,0
16408,5,3,0.375
16409,3,6,0.6666666666666666
16410,1,0,0
16411,6,0,0
16412,2,0,0
16413,46,12,0.20689655172413793
16414,4,0,0
16415,71,6,0.07792207792207792
16416,3,0,0
16417,2,0,0
16418,5,1,0.16666666666666666
16419,4,0,0
16420,5,0,0
16421,3,0,0
16422,1,0,0
16423,13,0,0
16424,6,1,0.14285714285714285
16425,28,2,0.06666666666666667
16426,30,4,0.11764705882352941
16427,5,1,0.16666666666666666
16428,1,0,0
16429,1,0,0
16430,4,0,0
16431,1,0,0
16432,1,0,0
16433,175,20,0.10256410256410256
16434,1,0,0
16435,24,2,0.07692307692307693
16436,1,0,0
16437,51,8,0.13559322033898305
16438,9,1,0.1
16439,21,2,0.08695652173913043
16440,15,0,0
16441,6,0,0
16442,10,2,0.16666666666666666
16443,2,0,0
16444,8,0,0
16445,74,2,0.02631578947368421
16446,6,1,0.14285714285714285
16447,5,0,0
16448,1,0,0
16449,2,0,0
16450,2,0,0
16453,3,0,0
16454,10,2,0.16666666666666666
16455,16,0,0
16456,9,4,0.3076923076923077
16457,9,3,0.25
16458,2,0,0
16459,3,0,0
16460,1,0,0
16461,1,0,0
16462,4,0,0
16463,26,1,0.037037037037037035
16464,11,1,0.08333333333333333
16465,0,1,1
16466,1,0,0
16467,1,0,0
16468,5,1,0.16666666666666666
16469,2,0,0
16470,0,1,1
16471,51,3,0.05555555555555555
16472,1,0,0
16473,10,1,0.09090909090909091
16474,1,0,0
16475,19,0,0
16476,1,0,0
16477,2,0,0
16478,1,0,0
16479,31,1,0.03125
16480,0,1,1
16481,97,17,0.14912280701754385
16482,3,0,0
16483,148,46,0.23711340206185566
16484,27,3,0.1
16485,32,6,0.15789473684210525
16486,1,0,0
16487,22,3,0.12
16488,2,0,0
16489,12,0,0
16490,6,0,0
16491,12,0,0
16492,4,0,0
16493,31,2,0.06060606060606061
16494,214,2,0.009259259259259259
16495,1,0,0
16496,2,0,0
16497,1,0,0
16498,4,0,0
16499,2,0,0
16500,1,0,0
16501,2,0,0
16502,1,0,0
16503,20,6,0.23076923076923078
16504,2,0,0
16505,1,0,0
16506,2,0,0
16507,3,0,0
16508,24,3,0.1111111111111111
16509,3,0,0
16510,0,1,1
16511,5,0,0
16512,44,5,0.10204081632653061
16513,17,1,0.05555555555555555
16514,13,1,0.07142857142857142
16515,64,5,0.07246376811594203
16516,3,1,0.25
16517,1,0,0
16518,43,1,0.022727272727272728
16519,14,0,0
16520,1,0,0
16521,1,0,0
16522,0,1,1
16523,1,0,0
16524,1,0,0
16525,10,1,0.09090909090909091
16526,8,0,0
16527,2,0,0
16528,18,2,0.1
16529,34,3,0.08108108108108109
16530,1,0,0
16531,8,0,0
16532,28,2,0.06666666666666667
16533,2,0,0
16534,10,2,0.16666666666666666
16535,4,2,0.3333333333333333
16536,128,16,0.1111111111111111
16537,1,0,0
16538,6,0,0
16539,1,0,0
16540,17,0,0
16541,117,7,0.056451612903225805
16542,3,0,0
16543,3,0,0
16544,1,0,0
16545,12,1,0.07692307692307693
16546,6,1,0.14285714285714285
16547,3,0,0
16548,2,0,0
16549,1,0,0
16550,1,0,0
16551,5,0,0
16552,2,0,0
16553,2,3,0.6
16554,5,0,0
16556,273,12,0.042105263157894736
16557,15,1,0.0625
16558,34,11,0.24444444444444444
16559,2,0,0
16560,5,0,0
16561,1,0,0
16562,10,3,0.23076923076923078
16563,0,1,1
16564,1,0,0
16565,2,1,0.3333333333333333
16566,23,1,0.041666666666666664
16567,1,0,0
16568,3,0,0
16569,12,0,0
16570,30,4,0.11764705882352941
16571,251,43,0.14625850340136054
16572,19,1,0.05
16573,3,0,0
16574,2,1,0.3333333333333333
16575,1,0,0
16576,1,0,0
16577,4,0,0
16578,7,1,0.125
16579,2,1,0.3333333333333333
16580,3,1,0.25
16581,23,0,0
16582,25,2,0.07407407407407407
16583,1,0,0
16584,2,0,0
16585,2,0,0
16586,39,7,0.15217391304347827
16587,1,0,0
16588,12,1,0.07692307692307693
16589,12,1,0.07692307692307693
16590,1,0,0
16592,1,0,0
16593,33,2,0.05714285714285714
16594,1,0,0
