"userID","itemID","Mean(date&time diff)","Sum(order)","Mean(TimeDifferencePerOrder)"
28527,11194,27.5,4,6.875
28527,16536,35,5,7
28527,20028,33.666666666666664,3,11.222222222222221
28527,20478,7.5,2,3.75
28527,23582,50.5,2,25.25
28527,28502,85.5,4,21.375
28527,29012,35,5,7
28528,8411,54,4,13.5
28528,24175,24,5,4.8
28529,24937,46.5,5,9.3
28529,28195,46.5,2,23.25
28529,28222,46.5,3,15.5
28529,32349,46.5,2,23.25
28530,5801,53.5,2,26.75
28530,11994,45.666666666666664,3,15.222222222222221
28530,14291,42,4,10.5
28530,15077,31.5,4,7.875
28530,20572,84,2,42
28530,20748,42,4,10.5
28531,25812,57,2,28.5
28534,2554,38,2,19
28534,3268,40.800000000000004,5,8.16
28534,3421,15,2,7.5
28534,4832,47.666666666666664,3,15.888888888888888
28534,14453,71,3,23.666666666666668
28534,17256,16,2,8
28534,23914,53.25,4,13.3125
28535,28522,65.5,2,32.75
28538,692,52.666666666666664,3,17.555555555555554
28539,11181,72,2,36
28540,7102,61.5,2,30.75
28540,12733,28.5,2,14.25
28540,15163,56.25,4,14.0625
28540,26896,46,2,23
28542,29657,52.666666666666664,15,3.511111111111111
28545,20659,41,9,4.555555555555555
28546,20750,64,6,10.666666666666666
28549,17012,6.5,2,3.25
28549,32714,101.5,3,33.833333333333336
28550,882,36,2,18
28550,2561,28.6,12,2.3833333333333333
28550,3619,28.6,13,2.2
28550,8017,35.666666666666664,5,7.133333333333333
28550,9906,35.75,6,5.958333333333333
28550,12809,41,4,10.25
28550,18615,71.5,3,23.833333333333332
28550,19816,27,43,0.627906976744186
28550,30430,37.6,5,7.5200000000000005
28551,26387,54.5,2,27.25
28552,15509,48.5,3,16.166666666666668
28553,1841,49,3,16.333333333333332
28553,1970,45,4,11.25
28553,8951,28,2,14
28553,20181,28,3,9.333333333333334
28553,27497,98.5,2,49.25
28556,2648,10,3,3.3333333333333335
28557,9857,62,2,31
28557,13791,62,2,31
28557,18630,70.5,2,35.25
28557,28395,70.5,3,23.5
28557,32075,74.33333333333333,3,24.777777777777775
28558,11628,8,11,0.7272727272727273
28559,23148,74.5,2,37.25
28559,25263,74.5,2,37.25
28560,29012,17,2,8.5
28560,29657,34.14285714285714,34,1.004201680672269
28561,19327,58.5,2,29.25
28561,23985,58.5,2,29.25
28561,26743,46.5,2,23.25
28562,23582,58.5,2,29.25
28566,2405,31.5,3,10.5
28566,8116,9.5,2,4.75
28566,27135,30.666666666666664,5,6.133333333333333
28567,1234,48.75,4,12.1875
28567,15361,37.50000000000001,11,3.4090909090909096
28567,15368,96,2,48
28567,23925,55.5,2,27.75
28567,24382,47,4,11.75
28567,25152,29,3,9.666666666666666
28567,27734,21.333333333333332,3,7.111111111111111
28567,30138,65,2,32.5
28567,30795,14.5,4,3.625
28567,31354,2.5,25,0.1
28567,32349,17.625,8,2.203125
28572,8055,41,5,8.2
28572,19768,43,2,21.5
28573,14846,38,2,19
28574,1732,39.5,2,19.75
28575,12603,31,2,15.5
28577,1299,26.5,2,13.25
28577,1322,24.5,3,8.166666666666666
28577,1782,26.5,2,13.25
28577,10286,48.5,15,3.2333333333333334
28577,10739,35,3,11.666666666666666
28577,13367,64.66666666666666,3,21.555555555555554
28577,17965,26.5,2,13.25
28577,25152,37,2,18.5
28577,25907,10,2,5
28578,11251,15.5,6,2.5833333333333335
28578,32752,57.5,2,28.75
28579,1782,50.5,2,25.25
28579,11349,33.5,2,16.75
28579,26025,34.5,3,11.5
28580,5221,77.5,2,38.75
28580,11383,24.5,2,12.25
28586,21866,82.5,4,20.625
28588,31703,21.5,4,5.375
28589,11251,37,2,18.5
28589,28156,68,2,34
28589,29700,56,2,28
28590,5646,60,2,30
28590,24539,38,2,19
28590,24919,51,5,10.2
28591,14606,40.5,2,20.25
28593,11492,29.714285714285715,11,2.7012987012987013
28593,12349,46.5,2,23.25
28595,1492,75,2,37.5
28595,4402,62.33333333333333,3,20.777777777777775
28595,28894,34.5,2,17.25
28596,1970,26.800000000000004,6,4.466666666666668
28596,14268,13.5,9,1.5
28596,16680,87.5,2,43.75
28596,20672,67,2,33.5
28597,11251,65,5,13
28597,28785,59.666666666666664,3,19.88888888888889
28600,19043,49,2,24.5
28600,23582,61,2,30.5
28600,26503,52.5,4,13.125
28603,6,37.333333333333336,6,6.222222222222222
28603,5221,93.5,2,46.75
28603,12964,21.5,2,10.75
28603,19382,71.66666666666666,4,17.916666666666664
28603,19959,48.5,2,24.25
28603,24039,49,2,24.5
28603,26994,60.99999999999999,15,4.066666666666666
28603,29928,40.5,4,10.125
28605,6821,8.5,6,1.4166666666666667
28605,16199,11.5,7,1.6428571428571428
28605,20146,48,6,8
28605,26017,41,2,20.5
28605,27300,69.5,5,13.9
28606,655,60.5,2,30.25
28606,2787,60.33333333333333,3,20.11111111111111
28606,4060,31.5,4,7.875
28606,4182,60.66666666666666,8,7.583333333333332
28606,5449,10,3,3.3333333333333335
28606,5859,36.4,9,4.044444444444444
28606,6683,91,2,45.5
28606,7146,60.33333333333333,3,20.11111111111111
28606,8705,60.33333333333333,3,20.11111111111111
28606,10592,29,2,14.5
28606,12186,60.33333333333333,3,20.11111111111111
28606,13211,55.5,2,27.75
28606,13582,55.5,2,27.75
28606,15069,91,2,45.5
28606,20731,60.33333333333333,3,20.11111111111111
28606,23210,55.5,2,27.75
28606,28827,90.5,2,45.25
28606,29657,55.5,3,18.5
28606,31261,43,4,10.75
28607,2627,52.666666666666664,4,13.166666666666666
28607,5537,54.666666666666664,3,18.22222222222222
28607,7997,22.666666666666664,3,7.5555555555555545
28607,14005,22.666666666666664,10,2.2666666666666666
28607,15357,18,3,6
28607,16260,20,2,10
28607,17518,68.66666666666666,5,13.73333333333333
28607,17804,40,3,13.333333333333334
28607,18584,37,2,18.5
28607,24483,40,3,13.333333333333334
28607,28522,24.5,2,12.25
28608,637,54.5,2,27.25
28608,5085,28.5,2,14.25
28608,16162,72,3,24
28608,20098,10,2,5
28608,20184,46.5,4,11.625
28608,20557,52,3,17.333333333333332
28608,28417,26,3,8.666666666666666
28608,30362,54,8,6.75
28610,6923,59.666666666666664,8,7.458333333333333
28611,8385,21.5,6,3.5833333333333335
28611,20131,46,5,9.2
28611,29657,30.666666666666664,4,7.666666666666666
28612,238,48,4,12
28612,10409,48,2,24
28612,17089,54,2,27
28612,26503,11.5,2,5.75
28613,445,10,5,2
28613,878,26,2,13
28613,1970,68.5,2,34.25
28614,5076,62.5,2,31.25
28614,7199,62.5,2,31.25
28614,22127,24.5,4,6.125
28615,27126,25,2,12.5
28615,30362,18,6,3
28616,1781,29,2,14.5
28616,2692,42.666666666666664,7,6.095238095238095
28616,11251,74,3,24.666666666666668
28617,13676,18,2,9
28617,21690,38.5,2,19.25
28619,3163,36,4,9
28619,4703,6.5,2,3.25
28619,6764,111.5,3,37.166666666666664
28619,7325,60.5,2,30.25
28619,7546,78.5,2,39.25
28619,7991,76.5,2,38.25
28619,8599,90.5,2,45.25
28619,11501,30.5,2,15.25
28619,11597,54,2,27
28619,13791,44.6,12,3.716666666666667
28619,14782,24.333333333333332,3,8.11111111111111
28619,14887,48.99999999999999,3,16.333333333333332
28619,16075,68,3,22.666666666666668
28619,16403,48.5,2,24.25
28619,16465,78.5,2,39.25
28619,17059,65.33333333333333,5,13.066666666666666
28619,17699,50,2,25
28619,17810,67,2,33.5
28619,19926,32.33333333333333,3,10.777777777777777
28619,26503,39,4,9.75
28619,29093,48.99999999999999,3,16.333333333333332
28619,29657,44.6,20,2.23
28619,29804,40.33333333333333,6,6.722222222222221
28619,30818,73.5,2,36.75
28619,31999,46,5,9.2
28620,20789,35,7,5
28621,18569,33.5,3,11.166666666666666
28621,20266,77,2,38.5
28621,20403,45,2,22.5
28621,28711,10.5,4,2.625
28622,40,36,2,18
28622,16483,48.333333333333336,6,8.055555555555555
28622,31016,42,3,14
28623,19043,16.5,3,5.5
28624,1970,65,2,32.5
28624,10133,5,2,2.5
28624,10880,31.5,2,15.75
28624,18733,103.5,2,51.75
28624,29657,63.5,3,21.166666666666668
28625,8935,56.33333333333333,5,11.266666666666666
28625,12803,27.999999999999996,5,5.6
28625,29345,42,2,21
28626,395,22.22222222222222,27,0.8230452674897119
28626,16403,50.33333333333333,3,16.777777777777775
28627,2517,15.5,2,7.75
28627,6112,39.5,7,5.642857142857143
28627,12283,25.999999999999996,3,8.666666666666666
28627,15483,19.666666666666664,4,4.916666666666666
28627,20515,14,2,7
28627,28140,19.5,6,3.25
28627,31883,29.5,2,14.75
28629,536,25,2,12.5
28629,2804,95.5,2,47.75
28629,12635,47.5,2,23.75
28629,12803,47.5,3,15.833333333333334
28629,23050,8.5,5,1.7
28630,9649,26,3,8.666666666666666
28630,16403,46.666666666666664,3,15.555555555555555
28631,15258,23.5,2,11.75
28631,16012,33,5,6.6
28631,18954,28.333333333333332,3,9.444444444444445
28631,19959,58.5,2,29.25
28631,28573,33,5,6.6
28632,13664,46.5,4,11.625
28633,263,29,2,14.5
28633,11869,32.85714285714286,21,1.5646258503401362
28634,6768,72,3,24
28635,26196,87,2,43.5
28636,6348,99.5,2,49.75
28636,11830,7,2,3.5
28636,18536,7,2,3.5
28636,20637,44,3,14.666666666666666
28636,24531,46,4,11.5
28637,11349,63,2,31.5
28639,11251,47,4,11.75
28639,18181,59,4,14.75
28639,28522,56.33333333333333,7,8.047619047619047
28640,2446,53.5,5,10.7
28640,27300,53.5,2,26.75
28641,2991,31.333333333333332,4,7.833333333333333
28641,3535,84,4,21
28641,13471,25.5,2,12.75
28641,22963,31.333333333333332,6,5.222222222222222
28641,25208,34,2,17
28643,1895,42.5,3,14.166666666666666
28644,4421,65.33333333333333,9,7.259259259259259
28644,4813,3,4,0.75
28644,7503,14,2,7
28644,20104,61,2,30.5
28644,20106,24.666666666666664,6,4.111111111111111
28645,4935,3,3,1
28645,11251,51,9,5.666666666666667
28645,20300,54.666666666666664,3,18.22222222222222
28647,11710,69,3,23
28647,27263,69,3,23
28648,3167,25.5,2,12.75
28648,4526,108.5,2,54.25
28648,4595,11.5,3,3.8333333333333335
28648,5271,43,9,4.777777777777778
28648,18954,23.5,2,11.75
28648,27444,73,2,36.5
28648,30511,53,2,26.5
28650,18154,60.5,2,30.25
28652,18630,69.5,4,17.375
28656,26660,55.5,2,27.75
28657,17995,30,2,15
28659,7850,17.384615384615383,79,0.22005842259006814
28659,8403,22.25,11,2.022727272727273
28659,9649,38.33333333333333,3,12.777777777777777
28659,16529,47,3,15.666666666666666
28659,22127,19.666666666666664,3,6.5555555555555545
28659,22417,52.5,2,26.25
28659,24321,85,2,42.5
28659,24576,66,2,33
28659,25926,18,2,9
28659,31262,70.33333333333333,3,23.444444444444443
28661,27664,38,4,9.5
28662,5349,113.5,2,56.75
28663,5464,39.666666666666664,3,13.222222222222221
28663,18817,97,2,48.5
28663,24395,43.5,3,14.5
28663,27179,57.666666666666664,4,14.416666666666666
28664,30,21.200000000000003,7,3.028571428571429
28664,12271,14,28,0.5
28665,12574,61,2,30.5
28665,20572,36,2,18
28665,23369,10.5,3,3.5
28665,23797,14.5,3,4.833333333333333
28665,24192,19,2,9.5
28665,29653,31,3,10.333333333333334
28665,31309,24,3,8
28668,6997,17.5,2,8.75
28668,30200,17.5,2,8.75
28671,6909,58.33333333333333,7,8.333333333333332
28671,19768,57.5,2,28.75
28671,21154,75.5,2,37.75
28671,21433,87.5,5,17.5
28672,13825,26.5,2,13.25
28672,17026,100,2,50
28672,23493,10,2,5
28672,26159,38.6,5,7.720000000000001
28674,938,49.5,2,24.75
28674,5349,25.666666666666664,3,8.555555555555555
28674,9162,28.75,9,3.1944444444444446
28674,11294,51,3,17
28674,20880,30,2,15
28674,27536,42.5,2,21.25
28675,254,57.5,4,14.375
28675,10911,57.5,2,28.75
28675,19382,57.5,3,19.166666666666668
28676,23050,12.5,7,1.7857142857142858
28676,23582,31.5,8,3.9375
28676,29657,36.333333333333336,24,1.513888888888889
28676,32349,34,3,11.333333333333334
28677,16289,13,2,6.5
28677,26288,36,2,18
28679,6024,31.5,2,15.75
28679,17632,49,2,24.5
28679,24890,21.5,2,10.75
28679,28503,21.5,2,10.75
28679,28927,33,3,11
28679,29137,59.5,2,29.75
28682,24450,53.5,2,26.75
28682,29657,45.5,3,15.166666666666666
28682,29660,45.5,3,15.166666666666666
28682,31849,45.5,4,11.375
28684,4075,41.5,2,20.75
28684,7139,48.5,10,4.85
28684,15446,6,4,1.5
28684,26080,6,10,0.6
28684,26741,6,4,1.5
28685,27944,34,3,11.333333333333334
28687,21690,22.5,2,11.25
28687,25760,37.5,5,7.5
28688,3226,55.5,2,27.75
28688,18451,9,5,1.8
28688,24107,55.5,2,27.75
28689,3514,7,3,2.3333333333333335
28689,5852,17.5,2,8.75
28689,28422,40.666666666666664,3,13.555555555555555
28690,24943,47,3,15.666666666666666
28692,6704,55,3,18.333333333333332
28692,12167,39,2,19.5
28692,28195,45,19,2.3684210526315788
28694,31812,28,2,14
28696,10989,62.5,2,31.25
28698,1970,64.5,3,21.5
28699,7976,62.666666666666664,4,15.666666666666666
28699,16059,12.5,2,6.25
28699,18630,42.99999999999999,3,14.33333333333333
28699,19043,27.5,3,9.166666666666666
28699,19281,39,7,5.571428571428571
28699,19824,66.5,2,33.25
28699,21240,39,3,13
28699,24763,28,2,14
28699,29657,32.25,20,1.6125
28700,1311,54,3,18
28700,2446,33.5,2,16.75
28700,16643,33.5,2,16.75
28700,31515,33.5,2,16.75
28701,2802,24,2,12
28701,6115,29.5,3,9.833333333333334
28701,6987,92.5,4,23.125
28701,9379,29.5,2,14.75
28701,24051,22,2,11
28701,30781,45,3,15
28703,6279,48,3,16
28703,23286,30,3,10
28704,8082,76.5,2,38.25
28705,16059,39.5,2,19.75
28705,20403,88.5,2,44.25
28705,21690,27.5,2,13.75
28705,25422,49,3,16.333333333333332
28705,31392,22.5,2,11.25
28707,17983,75.33333333333333,3,25.11111111111111
28707,18630,113,2,56.5
28708,26288,70,6,11.666666666666666
28709,2787,35.5,2,17.75
28710,26107,51.5,2,25.75
28713,32349,61,4,15.25
28714,16059,47.5,9,5.277777777777778
28715,22710,61.5,20,3.075
28716,15612,57.5,2,28.75
28719,145,37,2,18.5
28719,6748,31.5,5,6.3
28719,11167,48.666666666666664,9,5.407407407407407
28719,11294,44.33333333333333,3,14.777777777777777
28719,14610,35,4,8.75
28719,16798,48,9,5.333333333333333
28719,19882,77.5,2,38.75
28719,23187,21,3,7
28719,24648,37,4,9.25
28719,25885,35,4,8.75
28721,19043,36,2,18
28721,20664,33.666666666666664,3,11.222222222222221
28721,30138,57.66666666666666,3,19.222222222222218
28721,32635,84,3,28
28722,9256,105.5,2,52.75
28722,30726,42,3,14
28723,4135,38.5,2,19.25
28723,9515,17.5,3,5.833333333333333
28723,13027,55,2,27.5
28723,16059,78.66666666666666,3,26.222222222222218
28723,23050,76,3,25.333333333333332
28723,23221,76,2,38
28723,24236,114.5,2,57.25
28723,27280,77.5,2,38.75
28723,32714,38.5,3,12.833333333333334
28724,395,86,2,43
28724,550,86,2,43
28724,5221,51,2,25.5
28724,6086,32.5,2,16.25
28726,1841,47.33333333333333,3,15.777777777777777
28726,6478,47.33333333333333,4,11.833333333333332
28726,10641,37,2,18.5
28726,29009,61.33333333333333,3,20.444444444444443
28726,32432,42,2,21
28727,13168,29,5,5.8
28727,19121,73.5,2,36.75
28727,22088,18,2,9
28728,13459,31.5,2,15.75
28729,13686,77,2,38.5
28729,24716,6.5,3,2.1666666666666665
28730,9759,42,2,21
28730,13438,19.5,2,9.75
28730,13675,52.5,2,26.25
28730,22374,28,2,14
28730,26190,47.5,3,15.833333333333334
28730,28256,99.5,2,49.75
28730,28812,21.5,2,10.75
28732,19725,66,7,9.428571428571429
28732,22925,15,2,7.5
28732,24051,49.5,4,12.375
28735,13900,9,2,4.5
28736,18630,40.75,14,2.9107142857142856
28737,16101,43.5,8,5.4375
28737,16133,44,3,14.666666666666666
28737,22117,28,4,7
28737,25150,43.5,6,7.25
28737,25671,43.5,14,3.107142857142857
28737,29281,57.99999999999999,5,11.599999999999998
28737,31683,57.99999999999999,7,8.285714285714285
28738,6463,6.5,3,2.1666666666666665
28738,12603,0.5,2,0.25
28738,31035,12,2,6
28739,2646,47,2,23.5
28739,5221,21.5,9,2.388888888888889
28739,6923,42.75,6,7.125
28739,7688,29,2,14.5
28739,8899,29,2,14.5
28739,13511,42.666666666666664,3,14.222222222222221
28739,20150,42.75,18,2.375
28739,20209,47,2,23.5
28739,21387,68.5,2,34.25
28739,21989,42.666666666666664,3,14.222222222222221
28739,25958,42.666666666666664,8,5.333333333333333
28739,29099,47,2,23.5
28740,15423,72.5,2,36.25
28741,6174,31.5,2,15.75
28741,14846,37.5,2,18.75
28741,22978,34.5,11,3.1363636363636362
28742,7319,34.33333333333333,3,11.444444444444443
28743,11203,33,15,2.2
28743,11881,50.5,2,25.25
28743,17785,50.5,3,16.833333333333332
28743,18796,82.5,3,27.5
28744,6923,48.25,9,5.361111111111111
28744,6975,54,4,13.5
28744,9280,36,2,18
28744,9822,54,4,13.5
28744,10894,76,2,38
28744,11674,54.5,2,27.25
28744,13459,38.6,5,7.720000000000001
28744,13819,24.5,2,12.25
28744,14458,58.33333333333333,3,19.444444444444443
28744,16238,30,2,15
28744,16586,54,4,13.5
28744,17304,24.5,2,12.25
28744,19154,48,16,3
28744,29474,54.49999999999999,6,9.083333333333332
28745,24175,18.5,3,6.166666666666667
28747,461,87,2,43.5
28747,3917,87,2,43.5
28747,11251,44.33333333333333,11,4.03030303030303
28747,32609,66.5,8,8.3125
28748,13178,19,4,4.75
28748,28289,55,2,27.5
28748,29115,100.5,2,50.25
28749,2627,44.2,5,8.84
28749,6065,73.66666666666666,3,24.555555555555554
28749,10651,85,2,42.5
28749,13260,77.5,2,38.75
28749,16292,39,2,19.5
28749,20478,21.5,2,10.75
28749,23914,85,2,42.5
28749,25677,78.5,2,39.25
28749,30989,58,2,29
28749,31849,32,3,10.666666666666666
28750,3975,78.5,2,39.25
28750,6947,49,24,2.0416666666666665
28750,12859,78.5,13,6.038461538461538
28750,13374,20,24,0.8333333333333334
28750,16565,78.5,3,26.166666666666668
28750,20436,72.5,2,36.25
28750,21070,13,3,4.333333333333333
28750,32565,11.5,3,3.8333333333333335
28752,9256,76.5,2,38.25
28752,10548,48,2,24
28752,11188,34.5,3,11.5
28752,13459,51.5,2,25.75
28752,14865,52.33333333333333,5,10.466666666666665
28752,18447,42,2,21
28752,18630,34.5,2,17.25
28752,28919,52.33333333333333,5,10.466666666666665
28752,29151,11,2,5.5
28753,9836,60.99999999999999,3,20.333333333333332
28753,11678,45.666666666666664,3,15.222222222222221
28753,28900,36.6,10,3.66
28753,31392,38,3,12.666666666666666
28753,32204,11.5,3,3.8333333333333335
28755,1970,34,2,17
28755,16129,19.5,3,6.5
28758,5798,24,4,6
28759,4402,74,7,10.571428571428571
28759,17089,24,2,12
28760,7739,54,5,10.8
28760,19657,21,5,4.2
28760,23882,54,4,13.5
28760,27441,8.5,2,4.25
28762,6227,27.5,3,9.166666666666666
28762,10945,27.5,2,13.75
28762,11140,29.333333333333332,3,9.777777777777777
28762,21550,41,3,13.666666666666666
28762,23050,40.5,5,8.1
28762,27630,53.5,2,26.75
28762,32349,26,6,4.333333333333333
28765,2109,55.66666666666666,3,18.555555555555554
28765,3039,21.5,2,10.75
28765,14815,42.5,6,7.083333333333333
28765,24890,55.66666666666666,4,13.916666666666664
28765,25704,15,2,7.5
28765,29657,33.4,25,1.3359999999999999
28766,2802,62,2,31
28766,15141,39,2,19.5
28766,30776,37.5,2,18.75
28769,18630,23,3,7.666666666666667
28769,29955,75.5,4,18.875
28771,11434,78,2,39
28771,17291,40,3,13.333333333333334
28771,17785,60,2,30
28771,18413,78,2,39
28771,20540,60,2,30
28771,21153,46.5,3,15.5
28771,28555,37,2,18.5
28771,30348,46.5,8,5.8125
28772,17550,47,9,5.222222222222222
28773,8546,56.666666666666664,3,18.88888888888889
28773,10875,41,3,13.666666666666666
28773,12483,27,2,13.5
28773,12733,68,4,17
28773,16248,32.2,5,6.44
28773,16907,53,2,26.5
28773,20131,28.5,2,14.25
28773,23050,14,2,7
28775,2428,44.5,2,22.25
28775,18006,12,2,6
28775,27745,44.5,2,22.25
28775,31428,48.33333333333333,3,16.11111111111111
28776,773,29,2,14.5
28776,5981,29,4,7.25
28776,13885,29,3,9.666666666666666
28777,11392,58.99999999999999,3,19.666666666666664
28778,32444,50,2,25
28779,5349,63,2,31.5
28780,23582,21.5,8,2.6875
28780,28395,36,4,9
28781,7428,97,2,48.5
28781,22180,11.5,2,5.75
28781,25838,69.5,2,34.75
28781,26896,33,2,16.5
28782,11434,53.5,3,17.833333333333332
28782,20696,52.666666666666664,5,10.533333333333333
28784,10885,60,3,20
28784,14152,27,2,13.5
28784,17426,27,2,13.5
28785,8055,78,14,5.571428571428571
28785,20834,17.5,2,8.75
28785,31877,66,2,33
28787,22728,32.5,5,6.5
28787,26288,48,4,12
28788,1840,59.5,2,29.75
28788,15618,62.33333333333333,3,20.777777777777775
28788,17619,59.5,2,29.75
28788,18489,119,4,29.75
28788,19968,61.666666666666664,3,20.555555555555554
28788,20478,59.5,2,29.75
28791,6605,59.33333333333333,3,19.777777777777775
28791,10299,44.5,4,11.125
28791,10650,60,2,30
28791,26683,60,2,30
28793,9134,6.5,3,2.1666666666666665
28794,11251,74,7,10.571428571428571
28794,19267,74,9,8.222222222222221
28795,7644,43.00000000000001,5,8.600000000000001
28795,14005,59.5,2,29.75
28795,26639,107.5,2,53.75
28795,28497,21.5,3,7.166666666666667
28796,2446,37,2,18.5
28796,24544,37,4,9.25
28797,1332,51.5,2,25.75
28797,8705,51.5,2,25.75
28797,9815,29.5,3,9.833333333333334
28797,13735,19.666666666666664,3,6.5555555555555545
28797,26448,61.5,2,30.75
28798,20604,8,5,1.6
28800,2418,11,2,5.5
28801,6957,41.5,2,20.75
28801,21236,36,2,18
28801,24937,64,5,12.8
28803,8246,35.5,3,11.833333333333334
28803,24299,9.5,2,4.75
28803,25895,72.5,2,36.25
28804,10749,48,2,24
28804,12752,75.33333333333333,3,25.11111111111111
28804,29345,48,2,24
28806,12955,29.666666666666664,6,4.944444444444444
28806,29839,11.5,2,5.75
28807,13254,60,2,30
28807,19976,13,2,6.5
28808,1970,104,2,52
28808,5221,57.5,2,28.75
28808,19441,35.5,2,17.75
28808,22417,104,2,52
28808,27382,35.5,2,17.75
28810,2537,54.75,4,13.6875
28810,3863,49,2,24.5
28810,3991,48.33333333333333,3,16.11111111111111
28810,5756,1,2,0.5
28810,7318,58.5,2,29.25
28810,7420,60.99999999999999,3,20.333333333333332
28810,9082,73.5,2,36.75
28810,16674,57.74999999999999,4,14.437499999999998
28810,18843,43.800000000000004,5,8.760000000000002
28810,20131,89,5,17.8
28810,27359,60.99999999999999,3,20.333333333333332
28810,29012,51.25,4,12.8125
28810,30546,54,2,27
28812,34,53,3,17.666666666666668
28812,10641,52,2,26
28812,24795,53,3,17.666666666666668
28813,3515,67.5,2,33.75
28813,6935,36.75,4,9.1875
28813,12618,5,2,2.5
28813,12625,31,3,10.333333333333334
28813,13238,36.75,4,9.1875
28813,18630,48.5,3,16.166666666666668
28813,19007,7.999999999999999,7,1.1428571428571428
28813,20506,20,3,6.666666666666667
28813,20989,37.833333333333336,6,6.305555555555556
28813,22025,68,2,34
28813,23257,92,2,46
28813,28451,11.333333333333332,3,3.7777777777777772
28813,29286,36.25,4,9.0625
28813,29657,56.99999999999999,10,5.699999999999999
28813,30730,38.5,2,19.25
28815,4702,55,2,27.5
28815,4832,66.5,3,22.166666666666668
28815,12747,42,2,21
28815,12774,29,2,14.5
28815,16717,92,2,46
28815,19053,36.666666666666664,3,12.222222222222221
28815,20403,62,3,20.666666666666668
28815,26494,35.8,5,7.159999999999999
28815,28079,11.5,2,5.75
28815,29281,39.6,6,6.6000000000000005
28815,29657,18.416666666666664,57,0.32309941520467833
28815,31723,59.666666666666664,3,19.88888888888889
28816,2787,49,3,16.333333333333332
28816,15667,48.5,2,24.25
28816,19043,27,3,9
28816,21152,30,3,10
28816,23009,45,4,11.25
28817,27277,51,4,12.75
28817,27687,34.33333333333333,6,5.722222222222221
28817,32188,38,5,7.6
28818,11928,32.5,2,16.25
28819,29506,85.5,2,42.75
28820,23050,66.5,7,9.5
28821,2627,8.5,2,4.25
28821,5585,12,2,6
28821,11383,12,2,6
28821,12998,12,2,6
28821,18796,12,2,6
28821,26196,43.5,6,7.25
28822,23148,54.5,2,27.25
28823,3320,19,4,4.75
28823,12033,80,4,20
28823,22032,80,3,26.666666666666668
28824,1970,62.5,2,31.25
28825,21984,26.5,5,5.3
28825,29824,20.5,6,3.4166666666666665
28826,4603,35,4,8.75
28828,148,5.5,2,2.75
28828,3297,5.5,2,2.75
28828,4136,41.5,2,20.75
28828,19028,41.5,2,20.75
28828,20131,5.5,2,2.75
28828,24065,5.5,2,2.75
28828,24749,5.5,2,2.75
28828,29657,5.5,6,0.9166666666666666
28828,30805,5.5,2,2.75
28830,12998,5,2,2.5
28830,21387,70,2,35
28830,25993,29,2,14.5
28832,11251,64.66666666666666,8,8.083333333333332
28832,31683,54,3,18
28833,2922,69.5,2,34.75
28833,4489,27.5,2,13.75
28833,10341,69.5,4,17.375
28834,29558,29,3,9.666666666666666
28835,1970,53.666666666666664,3,17.88888888888889
28835,6654,58.5,2,29.25
28835,18630,11,5,2.2
28835,19725,11,6,1.8333333333333333
28835,30546,58.5,2,29.25
28839,6876,80.5,2,40.25
28839,18290,41.5,3,13.833333333333334
28839,24749,0.5,14,0.03571428571428571
28839,28728,47.66666666666666,3,15.888888888888886
28839,28843,39.800000000000004,9,4.4222222222222225
28839,29657,0.5,14,0.03571428571428571
28840,13879,42.33333333333333,6,7.0555555555555545
28840,23722,28.5,3,9.5
28840,28347,49.5,2,24.75
28842,13676,20.5,2,10.25
28842,17269,20.5,7,2.9285714285714284
28843,9649,16.5,2,8.25
28844,2667,46.5,2,23.25
28844,21456,26,2,13
28844,23148,46.5,2,23.25
28845,10197,7,2,3.5
28845,18761,14,3,4.666666666666667
28845,20669,14,3,4.666666666666667
28845,29657,18,3,6
28848,11251,46.666666666666664,8,5.833333333333333
28848,25081,47.4,35,1.3542857142857143
28849,11251,55.5,4,13.875
28850,12911,3,2,1.5
28850,17269,76,6,12.666666666666666
28850,19836,76,2,38
28850,31515,76,2,38
28851,7212,54.5,2,27.25
28851,21145,54.5,3,18.166666666666668
28852,29657,44.666666666666664,7,6.3809523809523805
28853,6261,25,3,8.333333333333334
28853,15357,51.5,2,25.75
28854,18630,19,2,9.5
28854,26545,46,2,23
28854,31889,67.66666666666666,4,16.916666666666664
28855,25960,77.5,5,15.5
28855,26289,77.5,4,19.375
28856,21240,46.00000000000001,9,5.111111111111112
28856,22035,44.2,11,4.0181818181818185
28859,32204,19,4,4.75
28862,10640,86.5,2,43.25
28862,11878,86.5,3,28.833333333333332
28863,23914,30.5,2,15.25
28863,31702,87.5,4,21.875
28864,5428,42,2,21
28864,16059,68,2,34
28866,10587,36,3,12
28867,637,22.5,2,11.25
28867,4605,26.5,2,13.25
28867,7208,46.5,2,23.25
28867,10341,72.66666666666666,15,4.844444444444444
28867,13302,55,6,9.166666666666666
28867,30069,26.5,3,8.833333333333334
28868,1273,55.75,5,11.15
28868,9906,111.5,3,37.166666666666664
28868,10010,64,2,32
28868,11845,74.33333333333333,3,24.777777777777775
28868,13435,50.666666666666664,3,16.88888888888889
28868,26896,58,2,29
28868,29288,47.5,3,15.833333333333334
28868,31791,111.5,3,37.166666666666664
28869,102,93.5,2,46.75
28869,24539,58,6,9.666666666666666
